id_l,id_r,panda_label,panda_soft_label
43322,42848,-1,7.841165446803677e-15
43481,3055,-1,7.841165446803677e-15
50643,28800,-1,1.72776430076207e-14
50643,28801,-1,1.72776430076207e-14
28282,18071,-1,8.310146562538943e-15
28182,19913,1,0.9999999999176042
43605,12181,-1,2.6291909036886314e-15
43630,3193,-1,7.841165446803677e-15
27588,19212,-1,7.204900101656806e-14
43930,3648,-1,7.841165446803677e-15
27961,4122,-1,6.1978149112293225e-15
50680,29183,-1,7.666343416100059e-15
50680,29184,-1,7.666343416100059e-15
50680,29185,-1,7.666343416100059e-15
50680,29186,-1,7.666343416100059e-15
27919,24426,-1,7.204900101656806e-14
27919,24427,-1,7.204900101656806e-14
27667,19156,-1,2.415847228039808e-14
50537,30158,-1,1.72776430076207e-14
27645,26928,-1,8.310146562538943e-15
50539,30164,-1,8.310146562538943e-15
50539,30165,-1,8.310146562538943e-15
50539,30166,-1,8.310146562538943e-15
43541,21086,-1,1.72776430076207e-14
50581,246,-1,8.310146562538943e-15
43880,23865,-1,2.6291909036886314e-15
43880,23866,-1,2.6291909036886314e-15
43930,11848,-1,5.793299751293145e-15
43671,12415,-1,2.6291909036886314e-15
28017,4215,-1,8.310146562538943e-15
43930,28802,-1,7.841165446803677e-15
50613,4045,-1,2.7864431504188084e-15
27544,28571,-1,8.310146562538943e-15
28014,12854,-1,8.310146562538943e-15
43775,12190,-1,2.6291909036886314e-15
43504,2872,-1,5.793299751293145e-15
28037,4154,-1,5.793299751293145e-15
27522,13428,-1,1.72776430076207e-14
28066,20583,-1,0.0002140757782511733
50595,23984,-1,2.7864431504188084e-15
50595,23985,-1,2.7864431504188084e-15
27486,4820,-1,2.415847228039808e-14
43404,4341,-1,5.793299751293145e-15
43266,18485,-1,7.386554235315961e-13
50703,23919,-1,8.310146562538943e-15
50703,23918,-1,8.310146562538943e-15
28301,16987,1,0.9999999899511994
43521,9422,-1,6.1978149112293225e-15
43457,31654,-1,7.841165446803677e-15
50629,23488,-1,8.310146562538943e-15
28108,16668,-1,5.982200924774346e-10
43550,43063,-1,1.3656596610543362e-14
43550,43064,-1,1.3656596610543362e-14
43550,43065,-1,1.3656596610543362e-14
43527,3949,-1,2.4255023930655305e-15
27540,23718,-1,3.2698217980234365e-14
50572,3634,-1,7.666343416100059e-15
27765,28707,-1,7.204900101656806e-14
27765,28708,-1,7.204900101656806e-14
43283,3143,-1,1.72776430076207e-14
50574,25009,-1,7.666343416100059e-15
43312,41504,-1,2.0781653821617002e-15
27962,2874,-1,8.310146562538943e-15
43962,16214,-1,1.72776430076207e-14
27985,12390,-1,7.841165446803677e-15
43497,11638,-1,1.72776430076207e-14
50585,23975,-1,1.8311021062191975e-14
43910,27525,-1,7.841165446803677e-15
27612,25520,-1,8.310146562538943e-15
43479,6804,-1,7.841165446803677e-15
43352,23855,-1,1.72776430076207e-14
43918,37758,-1,7.841165446803677e-15
43918,37759,-1,7.841165446803677e-15
27762,30499,-1,1.72776430076207e-14
27762,30506,-1,1.72776430076207e-14
28084,31209,-1,8.310146562538943e-15
43831,31282,-1,7.841165446803677e-15
43831,31283,-1,7.841165446803677e-15
43660,20301,-1,3.352262447798991e-13
27519,29193,-1,8.310146562538943e-15
27519,29194,-1,8.310146562538943e-15
27519,29195,-1,8.310146562538943e-15
27519,29196,-1,8.310146562538943e-15
43356,9086,-1,1.72776430076207e-14
27962,26801,-1,8.310146562538943e-15
28373,1338,-1,8.310146562538943e-15
43777,31671,-1,2.4255023930655305e-15
28097,19328,-1,4.4084698000544595e-15
27694,28289,-1,8.310146562538943e-15
27748,16416,-1,1.582928595940448e-08
27520,10769,-1,1.72776430076207e-14
50650,28799,-1,8.310146562538943e-15
50587,1841,-1,8.310146562538943e-15
43648,24088,-1,6.1978149112293225e-15
43648,24089,-1,6.1978149112293225e-15
43877,2270,-1,7.841165446803677e-15
43286,3139,-1,7.841165446803677e-15
43389,25422,-1,7.841165446803677e-15
43389,25423,-1,7.841165446803677e-15
43389,25424,-1,7.841165446803677e-15
43425,8637,-1,1.72776430076207e-14
27774,1591,-1,2.7275091123816025e-09
28293,26648,-1,6.64672253880442e-14
28293,26649,-1,6.64672253880442e-14
28293,26650,-1,6.64672253880442e-14
28293,26651,-1,6.64672253880442e-14
28293,26652,-1,6.64672253880442e-14
43346,1291,-1,7.841165446803677e-15
27543,23696,-1,2.415847228039808e-14
27947,4603,-1,5.793299751293145e-15
43343,25166,-1,3.2571161990529917e-15
43343,25167,-1,3.2571161990529917e-15
43343,25168,-1,3.2571161990529917e-15
50705,1741,-1,8.310146562538943e-15
28061,14117,-1,8.310146562538943e-15
50594,1830,-1,8.310146562538943e-15
43681,16656,-1,3.352262447798991e-13
43523,26762,-1,2.6291909036886314e-15
43523,26763,-1,2.6291909036886314e-15
43523,26764,-1,2.6291909036886314e-15
43523,26765,-1,2.6291909036886314e-15
43523,26766,-1,2.6291909036886314e-15
43523,26767,-1,2.6291909036886314e-15
50620,24895,-1,3.2698217980234365e-14
27917,7990,-1,6.56850701968035e-15
28088,3716,-1,8.310146562538943e-15
50531,30241,-1,8.310146562538943e-15
43447,29735,-1,2.4255023930655305e-15
43447,29736,-1,2.4255023930655305e-15
43447,29737,-1,2.4255023930655305e-15
28328,11355,-1,8.310146562538943e-15
43676,21085,-1,1.72776430076207e-14
28169,18629,-1,6.56850701968035e-15
43771,36500,-1,2.6291909036886314e-15
43771,36501,-1,2.6291909036886314e-15
43771,36502,-1,2.6291909036886314e-15
43771,36503,-1,2.6291909036886314e-15
27561,30512,-1,7.204900101656806e-14
43481,6763,-1,2.6291909036886314e-15
43485,3132,-1,7.841165446803677e-15
28220,22327,-1,8.310146562538943e-15
28363,3065,-1,3.465390261091332e-14
43312,10522,-1,6.1978149112293225e-15
43529,28772,-1,7.841165446803677e-15
43529,28773,-1,7.841165446803677e-15
50548,29785,-1,1.72776430076207e-14
27865,26928,-1,8.310146562538943e-15
43935,20860,-1,2.6291909036886314e-15
27941,16840,-1,1.8311021062191975e-14
50665,4779,-1,7.666343416100059e-15
43627,29763,-1,2.6291909036886314e-15
43627,29762,-1,2.6291909036886314e-15
43627,29764,-1,2.6291909036886314e-15
43391,633,-1,1.1240341750631965e-13
43817,10274,-1,7.841165446803677e-15
43899,36431,-1,7.841165446803677e-15
43899,36432,-1,7.841165446803677e-15
43899,36433,-1,7.841165446803677e-15
27546,28570,-1,8.310146562538943e-15
28342,27318,-1,3.2698217980234365e-14
27881,7280,-1,2.415847228039808e-14
43382,12854,-1,1.72776430076207e-14
43772,10700,-1,2.6291909036886314e-15
28319,15740,-1,1.72776430076207e-14
50678,29170,-1,7.666343416100059e-15
50678,29171,-1,7.666343416100059e-15
50588,1813,-1,8.310146562538943e-15
27774,1590,-1,2.7275091123816025e-09
27475,10067,-1,8.310146562538943e-15
27522,13370,-1,8.310146562538943e-15
28348,18842,-1,2.415847228039808e-14
43817,11555,-1,7.841165446803677e-15
27686,20206,-1,1.4345560738772715e-10
43814,14410,-1,1.72776430076207e-14
43367,30559,-1,7.841165446803677e-15
27705,2968,-1,3.465390261091332e-14
50654,3440,-1,8.310146562538943e-15
27487,36358,1,0.9912250686128578
43847,2881,-1,2.6291909036886314e-15
28230,28425,-1,3.196919766986406e-14
43846,38419,-1,7.841165446803677e-15
43551,11087,-1,7.841165446803677e-15
43617,3566,-1,7.841165446803677e-15
27967,4541,-1,1.72776430076207e-14
28006,4237,-1,8.310146562538943e-15
43623,24022,-1,2.6291909036886314e-15
43623,24023,-1,2.6291909036886314e-15
27972,19068,-1,5.982200924774346e-10
27761,22048,-1,2.7391141762192544e-14
43333,10819,-1,2.6291909036886314e-15
43951,2880,-1,2.6291909036886314e-15
28197,16296,-1,9.442819742882485e-05
50624,23484,-1,8.310146562538943e-15
50515,27518,-1,8.310146562538943e-15
43455,23466,-1,7.841165446803677e-15
43455,23467,-1,7.841165446803677e-15
43455,23468,-1,7.841165446803677e-15
43437,11042,-1,7.841165446803677e-15
27729,29,-1,8.310146562538943e-15
27587,22161,-1,7.204900101656806e-14
50590,23979,-1,8.310146562538943e-15
50590,23980,-1,8.310146562538943e-15
50590,23981,-1,8.310146562538943e-15
28210,4835,-1,1.0963913191693443e-14
27682,24282,-1,3.465390261091332e-14
50720,1740,-1,8.310146562538943e-15
50634,23489,-1,8.310146562538943e-15
50634,23490,-1,8.310146562538943e-15
43422,510,-1,2.6291909036886314e-15
43402,8724,-1,2.6291909036886314e-15
43456,23489,-1,7.841165446803677e-15
43456,23490,-1,7.841165446803677e-15
50572,4039,-1,7.666343416100059e-15
43357,22118,-1,7.841165446803677e-15
43916,7542,-1,7.841165446803677e-15
43333,10815,-1,2.6291909036886314e-15
43328,10780,-1,7.841165446803677e-15
27971,29236,-1,5.982200924774346e-10
27737,18981,-1,8.310146562538943e-15
43538,8454,-1,7.841165446803677e-15
50545,11793,-1,8.310146562538943e-15
50541,30169,-1,8.310146562538943e-15
43461,23475,-1,7.841165446803677e-15
43461,23476,-1,7.841165446803677e-15
43461,23477,-1,7.841165446803677e-15
43912,11494,-1,4.579140668230914e-15
27663,27018,-1,3.465390261091332e-14
50569,28788,-1,7.666343416100059e-15
50569,28790,-1,7.666343416100059e-15
50672,29183,-1,2.5705720037293536e-15
50672,29186,-1,2.5705720037293536e-15
43693,1767,-1,2.6291909036886314e-15
50720,1738,-1,2.7864431504188084e-15
50713,23945,-1,8.310146562538943e-15
50685,23910,-1,2.7864431504188084e-15
50685,23911,-1,2.7864431504188084e-15
27678,6220,-1,8.310146562538943e-15
28196,19222,-1,1.622838075084844e-07
28322,37827,-1,7.204900101656806e-14
28322,37828,-1,7.204900101656806e-14
28322,37829,-1,7.204900101656806e-14
28322,37830,-1,7.204900101656806e-14
27586,22036,-1,1.4473399413520796e-14
43347,2884,-1,7.841165446803677e-15
43467,1575,-1,7.841165446803677e-15
43760,18641,-1,7.841165446803677e-15
43851,1761,-1,2.6291909036886314e-15
43846,33013,-1,7.841165446803677e-15
43471,29707,-1,2.4255023930655305e-15
50739,24982,-1,8.310146562538943e-15
50711,1776,-1,8.310146562538943e-15
27566,23729,-1,1.72776430076207e-14
27566,23734,-1,1.72776430076207e-14
27566,23735,-1,1.72776430076207e-14
27566,23736,-1,1.72776430076207e-14
27566,23737,-1,1.72776430076207e-14
43471,29705,-1,2.4255023930655305e-15
43471,29706,-1,2.4255023930655305e-15
51444,12346,-1,8.310146562538943e-15
27661,27004,-1,3.465390261091332e-14
27702,12510,-1,8.310146562538943e-15
50572,4589,-1,7.666343416100059e-15
27889,23005,-1,7.204900101656806e-14
27889,23007,-1,7.204900101656806e-14
27889,23009,-1,7.204900101656806e-14
27889,23011,-1,7.204900101656806e-14
27889,23013,-1,7.204900101656806e-14
27889,23015,-1,7.204900101656806e-14
27889,23017,-1,7.204900101656806e-14
43519,10916,-1,7.841165446803677e-15
50557,2183,-1,8.310146562538943e-15
27851,18031,-1,8.310146562538943e-15
27593,2827,-1,1.3535972480662435e-10
43535,26585,-1,2.6291909036886314e-15
43535,26586,-1,2.6291909036886314e-15
43535,26587,-1,2.6291909036886314e-15
43535,26588,-1,2.6291909036886314e-15
43551,9086,-1,7.841165446803677e-15
27715,28576,-1,8.310146562538943e-15
27715,28577,-1,8.310146562538943e-15
27715,28578,-1,8.310146562538943e-15
27715,28579,-1,8.310146562538943e-15
27715,28580,-1,8.310146562538943e-15
28316,515,-1,8.310146562538943e-15
27867,21381,-1,1.72776430076207e-14
43282,14439,-1,2.6291909036886314e-15
43267,24401,-1,2.6291909036886314e-15
50586,1837,-1,8.310146562538943e-15
27686,20203,-1,1.4345560738772715e-10
43462,3751,-1,7.841165446803677e-15
43839,23856,-1,2.6291909036886314e-15
43793,28120,-1,7.841165446803677e-15
27972,17145,-1,5.982200924774346e-10
28037,30298,-1,8.310146562538943e-15
27978,41026,-1,8.310146562538943e-15
27978,41027,-1,8.310146562538943e-15
43556,9088,-1,2.0781653821617002e-15
27951,34008,1,0.9999999999999838
50535,18930,-1,1.4345560738772715e-10
28023,5656,-1,0.0002140757782511733
43381,2045,-1,2.6291909036886314e-15
28098,27947,-1,1.4345560738772715e-10
50736,24974,-1,8.310146562538943e-15
50585,23986,-1,8.310146562538943e-15
28084,10449,-1,8.310146562538943e-15
27963,3783,-1,5.793299751293145e-15
50687,23846,-1,8.310146562538943e-15
50687,23847,-1,8.310146562538943e-15
43652,5833,-1,5.717658188256171e-15
28052,26232,-1,7.044263870304027e-14
43856,11072,-1,2.6291909036886314e-15
43684,14878,-1,4.579140668230914e-15
50575,1795,-1,7.666343416100059e-15
43858,11689,-1,2.6291909036886314e-15
28327,16375,-1,6.767346791362423e-07
43371,12590,-1,1.72776430076207e-14
50643,3647,-1,8.310146562538943e-15
27519,17505,-1,1.4345560738772715e-10
27777,3746,-1,6.56850701968035e-15
27885,5080,-1,5.793299751293145e-15
27969,19069,-1,5.982200924774346e-10
27481,8706,-1,8.310146562538943e-15
43292,29193,-1,2.6291909036886314e-15
43292,29194,-1,2.6291909036886314e-15
43292,29195,-1,2.6291909036886314e-15
43607,7875,-1,2.6291909036886314e-15
50711,1793,-1,8.310146562538943e-15
28196,20256,-1,7.204900101656806e-14
28316,30980,-1,7.635826105113767e-14
43827,12548,-1,2.0781653821617002e-15
27503,7508,-1,8.310146562538943e-15
50570,28789,-1,2.5705720037293536e-15
27979,41029,-1,2.7864431504188084e-15
27595,36753,-1,7.204900101656806e-14
27595,36754,-1,7.204900101656806e-14
27546,18375,-1,3.465390261091332e-14
43772,12059,-1,2.6291909036886314e-15
43636,11247,-1,2.6291909036886314e-15
43650,2948,-1,1.91716588572838e-15
43528,23956,-1,1.0114517605589805e-14
43457,4601,-1,1.0114517605589805e-14
27661,18799,-1,3.465390261091332e-14
50594,1837,-1,8.310146562538943e-15
43457,31257,-1,1.0114517605589805e-14
43930,41617,-1,7.386554235315961e-13
43268,2041,-1,6.1978149112293225e-15
43915,26831,-1,7.841165446803677e-15
43937,40964,-1,2.6291909036886314e-15
43937,40965,-1,2.6291909036886314e-15
43937,40966,-1,2.6291909036886314e-15
43937,40967,-1,2.6291909036886314e-15
43937,40968,-1,2.6291909036886314e-15
43373,14691,-1,5.793299751293145e-15
27651,1716,-1,5.0084223354347985e-06
43917,41501,-1,6.1978149112293225e-15
28099,27949,-1,1.4345560738772715e-10
28044,19074,-1,2.2286868651000225e-14
43408,14135,-1,1.72776430076207e-14
27533,23723,-1,3.465390261091332e-14
27664,6542,-1,8.310146562538943e-15
50717,23914,-1,2.7864431504188084e-15
50717,23915,-1,2.7864431504188084e-15
50531,30247,-1,3.465390261091332e-14
43281,30833,-1,3.2698217980234365e-14
27786,5909,-1,3.3555223359515215e-12
43757,43181,-1,1.72776430076207e-14
27744,22380,-1,3.196919766986406e-14
27744,22383,-1,3.196919766986406e-14
27735,11358,-1,1.72776430076207e-14
43469,24949,-1,5.793299751293145e-15
50636,7031,-1,8.310146562538943e-15
50718,23854,-1,8.310146562538943e-15
43426,16657,-1,7.841165446803677e-15
50667,29138,-1,7.666343416100059e-15
50667,29139,-1,7.666343416100059e-15
50667,29140,-1,7.666343416100059e-15
50667,29141,-1,7.666343416100059e-15
50667,29142,-1,7.666343416100059e-15
50667,29143,-1,7.666343416100059e-15
50667,29144,-1,7.666343416100059e-15
50667,29145,-1,7.666343416100059e-15
27688,33305,-1,7.204900101656806e-14
27688,33306,-1,7.204900101656806e-14
28215,30753,-1,5.793299751293145e-15
43511,17086,-1,3.2698217980234365e-14
43406,30126,-1,1.0963913191693443e-14
50645,11180,-1,8.310146562538943e-15
27520,11857,-1,1.72776430076207e-14
28050,17346,-1,0.0002140757782511733
28043,42535,-1,6.64672253880442e-14
28043,42536,-1,6.64672253880442e-14
28043,42537,-1,6.64672253880442e-14
50637,2939,-1,5.664135734302709e-15
27977,22092,-1,1.72776430076207e-14
43646,26976,-1,1.91716588572838e-15
43646,26977,-1,1.91716588572838e-15
43914,11287,-1,1.72776430076207e-14
50566,2249,-1,2.5705720037293536e-15
27946,12390,-1,2.7864431504188084e-15
27795,35826,1,0.9999999999176042
27795,35827,1,0.9999999999176042
27725,22120,-1,7.204900101656806e-14
50595,24030,-1,8.310146562538943e-15
50595,24031,-1,8.310146562538943e-15
50595,24032,-1,8.310146562538943e-15
50595,24033,-1,8.310146562538943e-15
43638,21913,-1,7.841165446803677e-15
51452,28459,-1,7.666343416100059e-15
51452,28460,-1,7.666343416100059e-15
51452,28461,-1,7.666343416100059e-15
43580,1852,-1,2.6291909036886314e-15
43293,21949,-1,7.841165446803677e-15
43918,10520,-1,6.1978149112293225e-15
43678,10178,-1,7.841165446803677e-15
27740,18600,-1,8.310146562538943e-15
43287,27519,-1,2.6291909036886314e-15
50673,3766,-1,7.666343416100059e-15
50705,23860,-1,8.310146562538943e-15
50697,1769,-1,8.310146562538943e-15
50703,23846,-1,8.310146562538943e-15
50703,23847,-1,8.310146562538943e-15
28197,16996,-1,3.166434164089897e-05
27946,12251,-1,8.310146562538943e-15
43517,29884,-1,2.6291909036886314e-15
43517,29885,-1,2.6291909036886314e-15
43517,29886,-1,2.6291909036886314e-15
43517,29887,-1,2.6291909036886314e-15
50722,30688,-1,8.310146562538943e-15
50722,30689,-1,8.310146562538943e-15
50689,23846,-1,8.310146562538943e-15
50689,23847,-1,8.310146562538943e-15
27645,2922,-1,8.310146562538943e-15
27985,20883,-1,7.841165446803677e-15
27985,20884,-1,7.841165446803677e-15
28206,19344,-1,5.1618549615411674e-09
27761,28707,-1,3.465390261091332e-14
27761,28708,-1,3.465390261091332e-14
43271,2041,-1,2.6496956767814915e-13
50688,23847,-1,8.310146562538943e-15
43510,3143,-1,7.841165446803677e-15
27971,17145,-1,5.982200924774346e-10
50515,27514,-1,8.310146562538943e-15
50515,27515,-1,8.310146562538943e-15
50515,27516,-1,8.310146562538943e-15
50515,27517,-1,8.310146562538943e-15
50515,3136,-1,8.310146562538943e-15
28162,17332,-1,1.4345560738772715e-10
27611,3924,-1,8.310146562538943e-15
27969,29235,-1,5.982200924774346e-10
43399,43178,-1,2.6291909036886314e-15
43937,21873,-1,2.6291909036886314e-15
43520,10604,-1,7.841165446803677e-15
27562,23726,-1,3.465390261091332e-14
27562,23727,-1,3.465390261091332e-14
51451,31675,-1,7.666343416100059e-15
51451,31677,-1,7.666343416100059e-15
51451,31678,-1,7.666343416100059e-15
43734,4409,-1,7.841165446803677e-15
27518,19145,-1,8.310146562538943e-15
27547,1654,-1,2.7391141762192544e-14
27704,16403,1,0.9999999998957568
27971,17146,-1,5.982200924774346e-10
43824,2188,-1,2.6291909036886314e-15
43268,16658,-1,1.72776430076207e-14
43679,24291,-1,1.72776430076207e-14
28099,18896,-1,1.4345560738772715e-10
43575,24048,-1,2.6291909036886314e-15
50739,24992,-1,8.310146562538943e-15
43372,14433,-1,1.72776430076207e-14
43349,23921,-1,7.841165446803677e-15
28114,32630,-1,8.310146562538943e-15
50715,23867,-1,8.310146562538943e-15
27691,17426,-1,4.1505326631771536e-10
27548,18374,-1,3.465390261091332e-14
43678,18762,-1,2.6291909036886314e-15
27568,3305,-1,0.0002080444946580932
28231,18958,-1,3.196919766986406e-14
50707,1740,-1,8.310146562538943e-15
28228,8033,-1,8.310146562538943e-15
50625,11430,-1,8.310146562538943e-15
27999,7915,-1,5.793299751293145e-15
28029,2047,-1,8.310146562538943e-15
27795,4098,-1,5.793299751293145e-15
27543,18374,-1,3.465390261091332e-14
43421,29784,-1,7.841165446803677e-15
50543,4107,-1,1.72776430076207e-14
50712,23846,-1,8.310146562538943e-15
50712,23847,-1,8.310146562538943e-15
28122,12410,-1,1.72776430076207e-14
43461,23488,-1,7.841165446803677e-15
43266,24401,-1,2.6291909036886314e-15
28135,27269,-1,8.310146562538943e-15
28135,27270,-1,8.310146562538943e-15
28115,20815,-1,8.310146562538943e-15
43410,4447,-1,6.1978149112293225e-15
27964,29215,-1,3.465390261091332e-14
28376,26802,-1,8.310146562538943e-15
28376,26803,-1,8.310146562538943e-15
27568,3300,-1,0.0002080444946580932
28374,26819,-1,8.310146562538943e-15
28374,26818,-1,8.310146562538943e-15
50687,1728,-1,8.310146562538943e-15
43731,27542,-1,2.6291909036886314e-15
43731,27543,-1,2.6291909036886314e-15
50677,3481,-1,7.666343416100059e-15
50557,24779,-1,3.465390261091332e-14
50628,1572,-1,2.7864431504188084e-15
28312,26960,-1,8.310146562538943e-15
43428,23995,-1,5.793299751293145e-15
50583,23953,-1,7.666343416100059e-15
50565,28784,-1,7.666343416100059e-15
28275,26675,-1,1.6892430802004548e-14
27799,2173,-1,8.310146562538943e-15
50694,1746,-1,8.310146562538943e-15
50692,2140,-1,8.310146562538943e-15
50648,30212,-1,2.7864431504188084e-15
27970,17145,-1,5.982200924774346e-10
43291,12827,-1,7.841165446803677e-15
27548,18375,-1,3.465390261091332e-14
50531,30244,-1,7.635826105113767e-14
27541,23718,-1,2.415847228039808e-14
50700,23941,-1,8.310146562538943e-15
43371,12587,-1,1.72776430076207e-14
50737,24993,-1,3.465390261091332e-14
43781,43181,-1,1.72776430076207e-14
27679,25603,-1,8.310146562538943e-15
43958,10701,-1,7.841165446803677e-15
43862,26233,-1,7.841165446803677e-15
43359,31673,-1,7.841165446803677e-15
43359,31674,-1,7.841165446803677e-15
43497,27525,-1,7.841165446803677e-15
43844,20461,-1,2.6291909036886314e-15
43349,1775,-1,7.841165446803677e-15
27519,31304,-1,1.125127235572322e-12
50705,1756,-1,3.465390261091332e-14
50705,23891,-1,3.465390261091332e-14
50705,23892,-1,3.465390261091332e-14
50566,29876,-1,7.666343416100059e-15
50566,29877,-1,7.666343416100059e-15
50528,26571,-1,8.310146562538943e-15
50528,26573,-1,8.310146562538943e-15
50528,26575,-1,8.310146562538943e-15
50528,26577,-1,8.310146562538943e-15
50528,26579,-1,8.310146562538943e-15
50528,26581,-1,8.310146562538943e-15
50683,28410,-1,4.4084698000544595e-15
43400,31946,-1,2.6291909036886314e-15
43550,14018,-1,1.72776430076207e-14
27731,24825,-1,3.465390261091332e-14
43962,15973,-1,1.3656596610543362e-14
43873,38422,-1,7.841165446803677e-15
50715,23903,-1,8.310146562538943e-15
50715,23904,-1,8.310146562538943e-15
50656,28114,-1,8.310146562538943e-15
50656,28115,-1,8.310146562538943e-15
43484,12854,-1,7.841165446803677e-15
27798,26799,-1,6.139797755905177e-15
43715,11573,-1,7.841165446803677e-15
27519,3772,-1,2.7864431504188084e-15
28282,18062,1,0.9999999964774042
28141,21375,-1,9.442819742882485e-05
50736,31648,-1,3.2698217980234365e-14
43922,13652,-1,1.72776430076207e-14
28343,21561,-1,3.2698217980234365e-14
27638,4132,-1,1.1619666252427671e-14
43810,23920,-1,2.6291909036886314e-15
43850,14433,-1,1.72776430076207e-14
43662,30268,-1,2.6291909036886314e-15
27977,1849,-1,1.72776430076207e-14
43402,39789,-1,2.6291909036886314e-15
43402,39790,-1,2.6291909036886314e-15
43402,39791,-1,2.6291909036886314e-15
43402,39792,-1,2.6291909036886314e-15
43402,39793,-1,2.6291909036886314e-15
27548,23694,-1,3.465390261091332e-14
27548,23695,-1,3.465390261091332e-14
43260,29284,-1,1.0963913191693443e-14
50551,19141,-1,8.310146562538943e-15
51438,29209,-1,8.310146562538943e-15
51438,29210,-1,8.310146562538943e-15
27542,28573,-1,8.310146562538943e-15
50533,2037,-1,1.72776430076207e-14
43261,9603,-1,7.841165446803677e-15
27621,16265,-1,1.4345560738772715e-10
43426,18485,-1,7.386554235315961e-13
50658,5838,-1,5.793299751293145e-15
43462,3991,-1,2.4255023930655305e-15
28229,8042,-1,6.56850701968035e-15
43565,31259,-1,2.4255023930655305e-15
27522,13368,-1,1.72776430076207e-14
43426,18486,-1,7.386554235315961e-13
50628,23469,-1,8.310146562538943e-15
50628,23470,-1,8.310146562538943e-15
27807,19000,-1,3.2698217980234365e-14
43496,27519,-1,2.6291909036886314e-15
27677,27975,-1,3.465390261091332e-14
50577,29659,-1,7.666343416100059e-15
50577,29660,-1,7.666343416100059e-15
43956,5006,-1,2.6291909036886314e-15
27515,11996,-1,1.72776430076207e-14
27581,18703,-1,3.465390261091332e-14
50674,28457,-1,7.666343416100059e-15
50674,28458,-1,7.666343416100059e-15
27922,462,-1,8.310146562538943e-15
27636,25036,-1,8.310146562538943e-15
27636,25037,-1,8.310146562538943e-15
43427,29851,-1,7.841165446803677e-15
43946,41695,-1,5.793299751293145e-15
43324,17900,-1,3.352262447798991e-13
27948,20883,-1,1.72776430076207e-14
27948,20884,-1,1.72776430076207e-14
27666,37990,-1,0.0002140757782511733
51450,35659,-1,5.793299751293145e-15
51450,35660,-1,5.793299751293145e-15
51450,35661,-1,5.793299751293145e-15
43439,15933,-1,2.6291909036886314e-15
50712,1774,-1,2.7864431504188084e-15
43447,19139,-1,2.4255023930655305e-15
27478,17268,-1,1.4345560738772715e-10
28261,26962,-1,3.465390261091332e-14
43936,18896,-1,3.352262447798991e-13
43526,3949,-1,2.4255023930655305e-15
43564,37783,-1,1.72776430076207e-14
43564,37784,-1,1.72776430076207e-14
43564,37785,-1,1.72776430076207e-14
43564,37786,-1,1.72776430076207e-14
28237,33112,-1,6.64672253880442e-14
28237,33113,-1,6.64672253880442e-14
28237,33114,-1,6.64672253880442e-14
28237,33115,-1,6.64672253880442e-14
43731,3144,-1,7.841165446803677e-15
27545,18375,-1,3.465390261091332e-14
27640,7202,-1,1.72776430076207e-14
28166,18622,-1,7.841165446803677e-15
43553,4069,-1,7.841165446803677e-15
27986,16273,1,0.9999999999176042
43267,16658,-1,7.386554235315961e-13
43296,26543,-1,7.841165446803677e-15
43296,26544,-1,7.841165446803677e-15
43296,26545,-1,7.841165446803677e-15
27628,9517,-1,6.139797755905177e-15
28187,7420,-1,1.72776430076207e-14
28113,29198,-1,8.310146562538943e-15
43719,22072,-1,2.6291909036886314e-15
43719,22075,-1,2.6291909036886314e-15
43761,4124,-1,6.1978149112293225e-15
27727,30353,-1,8.310146562538943e-15
50515,27519,-1,8.310146562538943e-15
43822,23564,-1,2.415847228039808e-14
28197,210,-1,0.0002080444946580932
43357,24413,-1,7.841165446803677e-15
28082,18932,-1,5.518748235114786e-10
43795,25422,-1,2.0781653821617002e-15
43795,25423,-1,2.0781653821617002e-15
43795,25424,-1,2.0781653821617002e-15
43929,41251,-1,2.6291909036886314e-15
43929,41252,-1,2.6291909036886314e-15
43929,41253,-1,2.6291909036886314e-15
50628,23478,-1,3.2698217980234365e-14
27488,31603,-1,7.635826105113767e-14
43349,19154,-1,7.841165446803677e-15
43282,43181,-1,7.841165446803677e-15
50691,1731,-1,8.310146562538943e-15
50549,29769,-1,2.7864431504188084e-15
50549,29770,-1,2.7864431504188084e-15
50549,29771,-1,2.7864431504188084e-15
50549,29772,-1,2.7864431504188084e-15
43298,41410,-1,7.841165446803677e-15
27844,454,-1,1.622838075084844e-07
28305,2641,-1,8.310146562538943e-15
50587,1840,-1,8.310146562538943e-15
43781,2081,-1,2.6291909036886314e-15
43910,27524,-1,7.841165446803677e-15
43593,31694,-1,2.6291909036886314e-15
43395,1064,-1,6.1978149112293225e-15
27978,41029,-1,2.7864431504188084e-15
50534,13515,-1,8.310146562538943e-15
43850,1757,-1,2.6291909036886314e-15
43850,1758,-1,2.6291909036886314e-15
28099,27951,-1,1.4345560738772715e-10
43366,30305,-1,7.841165446803677e-15
27961,26801,-1,8.310146562538943e-15
27832,26224,-1,1.72776430076207e-14
43266,2033,-1,6.1978149112293225e-15
50588,24030,-1,2.7864431504188084e-15
50588,24031,-1,2.7864431504188084e-15
50588,24032,-1,2.7864431504188084e-15
50588,24033,-1,2.7864431504188084e-15
50708,23864,-1,2.7864431504188084e-15
27497,21670,-1,5.470586170225299e-09
43664,26833,-1,1.0963913191693443e-14
